0N, 1N, 2N, 3N, 4N, 0c, 1c, 2c, 3c, 4c
4.542470666666661,0.3834503115049846,0.17556300024433896,0.14178364800457022,0.16083836180763786,4.543119029074549,0.38461353395761727,0.17781528266962573,0.14444050603137726,0.16083836180763786
4.542470666666661,0.6410931849009852,0.7156284875049562,0.9083929073982748,1.1156578578493086,4.549538992715439,0.6486421084108525,0.7506211289999836,0.9419728192850575,1.1156578578493086
4.542470666666661,1.290372450759802,1.9672403923798705,2.6508411351327377,3.653279732511109,4.557472963930549,1.3234621480418773,2.119748049281955,3.02737991997533,3.653279732511109
4.542470666666661,0.7999427437338248,0.8280825547067431,0.9849497682406673,1.194,4.566198666666674,0.8406141572571978,1.2070897968259071,1.2711919671860712,1.194
4.542470666666661,1.9177677499460601,3.3317221039403253,4.548257197249828,5.139266666666667,4.919927999999999,2.835679428026433,4.651434502717089,4.971247271525594,5.139266666666667
